municipality,municipality_id,district,district_id,community,community_id,supply_demand_year,typology,layout,total_supply,SHAPE_Length,SHAPE_Area
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,All property types,3 beds,194,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,All property types,4 beds,2,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,All property types,All beds,867,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,Apartment / Duplex,1 bed,342,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,Apartment / Duplex,2 beds,329,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,Apartment / Duplex,3 beds,194,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,Apartment / Duplex,4 beds,2,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2027,Apartment / Duplex,All beds,867,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,1 bed,702,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,2 beds,419,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,3 beds,278,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,4 beds,2,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,All beds,1634,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,All property types,Studio,233,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,1 bed,702,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,2 beds,419,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,3 beds,278,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,4 beds,2,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,All beds,1634,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RS3,153,2028,Apartment / Duplex,Studio,233,3150.633104915167223,380671.652349074778613
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2027,Apartment / Duplex,3 beds,25,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2027,Apartment / Duplex,All beds,910,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2027,Apartment / Duplex,Studio,1,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,All property types,1 bed,748,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,All property types,2 beds,136,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,All property types,3 beds,25,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,All property types,All beds,910,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,All property types,Studio,1,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,Apartment / Duplex,1 bed,748,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,Apartment / Duplex,2 beds,136,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,Apartment / Duplex,3 beds,25,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,Apartment / Duplex,All beds,910,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RT6,773,2028,Apartment / Duplex,Studio,1,3764.983871663405807,617298.335375459864736
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,2 beds,458,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,3 beds,210,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,4 beds,18,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,All beds,1216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,1 bed,392,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,2 beds,413,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,3 beds,162,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,4 beds,11,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,All beds,1005,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,Studio,14,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Villa / Townhouse,3 beds,48,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Villa / Townhouse,4 beds,7,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Villa / Townhouse,All beds,211,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2024,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,2 beds,475,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,3 beds,220,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,4 beds,20,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,All beds,1270,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,2 beds,430,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,3 beds,170,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,4 beds,12,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,All beds,1056,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Villa / Townhouse,3 beds,50,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Villa / Townhouse,4 beds,8,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Villa / Townhouse,All beds,214,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2025,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,2 beds,495,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,3 beds,230,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,4 beds,21,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,All beds,1301,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,2 beds,450,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,3 beds,178,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,4 beds,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,All beds,1085,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Apartment / Duplex,Undefined,13,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Villa / Townhouse,2 beds,45,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Villa / Townhouse,3 beds,52,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Villa / Townhouse,4 beds,8,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Villa / Townhouse,All beds,216,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2026,Villa / Townhouse,Undefined,111,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,1 bed,408,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,2 beds,495,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,3 beds,230,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,4 beds,21,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,All beds,1301,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,Studio,23,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,2027,All property types,Undefined,124,2668.028530289371702,353987.907515166152734
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,3 beds,391,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,All beds,2675,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,All property types,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,3 beds,378,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,All beds,2662,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Apartment / Duplex,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Villa / Townhouse,3 beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2022,Villa / Townhouse,All beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,3 beds,391,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,All beds,2675,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,All property types,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,3 beds,378,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,All beds,2662,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Apartment / Duplex,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Villa / Townhouse,3 beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2023,Villa / Townhouse,All beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,3 beds,391,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,All beds,2675,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,All property types,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,3 beds,378,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,All beds,2662,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Apartment / Duplex,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Villa / Townhouse,3 beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2024,Villa / Townhouse,All beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,3 beds,391,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,All beds,2675,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,All property types,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,3 beds,378,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,All beds,2662,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Apartment / Duplex,Studio,142,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Villa / Townhouse,3 beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2025,Villa / Townhouse,All beds,13,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2026,All property types,1 bed,957,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2026,All property types,2 beds,1182,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2026,All property types,3 beds,391,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2026,All property types,4 beds,3,4191.677685454505081,952333.894581832340918
Abu Dhabi City,41,AL REEM ISLAND,57,RS2,595,2026,All property types,All beds,2675,4191.677685454505081,952333.894581832340918
