year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,2 beds,New,84000.000000000000000,125000.000000000000000,101574.000000000000000,102k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,2 beds,Renewal,79756.000000000000000,110250.000000000000000,94650.000000000000000,95k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,All types,125200.000000000000000,180000.000000000000000,151034.000000000000000,151k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,New,144000.000000000000000,190000.000000000000000,168197.000000000000000,168k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,Renewal,117682.000000000000000,176400.000000000000000,143753.000000000000000,144k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,All types,87780.666666000004625,125666.666666000004625,106239.333333000002312,106k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,New,98683.333333000002312,133333.333332999987761,115391.333333000002312,115k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,Renewal,84265.333333000002312,121757.000000000000000,101552.333333000002312,102k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,All types,57750.000000000000000,82000.000000000000000,70881.000000000000000,71k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,New,68050.000000000000000,85000.000000000000000,76403.000000000000000,76k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,Renewal,55358.000000000000000,78621.000000000000000,66254.000000000000000,66k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,All types,80392.000000000000000,115000.000000000000000,96803.000000000000000,97k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,New,84000.000000000000000,125000.000000000000000,101574.000000000000000,102k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,Renewal,79756.000000000000000,110250.000000000000000,94650.000000000000000,95k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,All types,125200.000000000000000,180000.000000000000000,151034.000000000000000,151k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,New,144000.000000000000000,190000.000000000000000,168197.000000000000000,168k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,Renewal,117682.000000000000000,176400.000000000000000,143753.000000000000000,144k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,All types,87780.666666000004625,125666.666666000004625,106239.333333000002312,106k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,New,98683.333333000002312,133333.333332999987761,115391.333333000002312,115k,2668.028530289371702,353987.907515166152734
2024,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,Renewal,84265.333333000002312,121757.000000000000000,101552.333333000002312,102k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,1 bed,All types,59932.000000000000000,84000.000000000000000,73075.000000000000000,73k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,1 bed,New,70000.000000000000000,85000.000000000000000,78037.000000000000000,78k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,1 bed,Renewal,55798.000000000000000,77997.000000000000000,67821.000000000000000,68k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,2 beds,All types,81932.000000000000000,121550.000000000000000,103926.000000000000000,104k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,2 beds,New,82585.000000000000000,123092.000000000000000,104552.000000000000000,105k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,2 beds,Renewal,81328.000000000000000,121050.000000000000000,103478.000000000000000,103k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,All types,149400.000000000000000,196458.000000000000000,173950.000000000000000,174k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,New,150000.000000000000000,200000.000000000000000,174356.000000000000000,174k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,3 beds,Renewal,144600.000000000000000,189000.000000000000000,168987.000000000000000,169k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,All types,97088.000000000000000,134002.666666000004625,116983.666666000004625,117k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,New,100861.666666000004625,136030.666666000004625,118981.666666000004625,119k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,All property types,All beds,Renewal,93908.666666000004625,129349.000000000000000,113428.666666000004625,113k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,All types,59932.000000000000000,84000.000000000000000,73075.000000000000000,73k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,New,70000.000000000000000,85000.000000000000000,78037.000000000000000,78k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,1 bed,Renewal,55798.000000000000000,77997.000000000000000,67821.000000000000000,68k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,All types,81932.000000000000000,121550.000000000000000,103926.000000000000000,104k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,New,82585.000000000000000,123092.000000000000000,104552.000000000000000,105k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,2 beds,Renewal,81328.000000000000000,121050.000000000000000,103478.000000000000000,103k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,All types,149400.000000000000000,196458.000000000000000,173950.000000000000000,174k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,New,150000.000000000000000,200000.000000000000000,174356.000000000000000,174k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,3 beds,Renewal,144600.000000000000000,189000.000000000000000,168987.000000000000000,169k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,All types,97088.000000000000000,134002.666666000004625,116983.666666000004625,117k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,New,100861.666666000004625,136030.666666000004625,118981.666666000004625,119k,2668.028530289371702,353987.907515166152734
2025,Abu Dhabi City,41,AL REEM ISLAND,57,RS5,66,Apartment / Duplex,All beds,Renewal,93908.666666000004625,129349.000000000000000,113428.666666000004625,113k,2668.028530289371702,353987.907515166152734
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,All types,50000.000000000000000,50737.000000000000000,50123.000000000000000,50k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,New,44554.000000000000000,50823.000000000000000,47954.000000000000000,48k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,Renewal,50694.000000000000000,50737.000000000000000,51279.000000000000000,51k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,All types,64561.000000000000000,72000.000000000000000,70414.000000000000000,70k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,New,61661.000000000000000,68426.000000000000000,66805.000000000000000,67k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,Renewal,68400.000000000000000,74400.000000000000000,72106.000000000000000,72k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,All types,117962.000000000000000,125000.000000000000000,130170.000000000000000,130k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,New,115562.000000000000000,120000.000000000000000,117041.000000000000000,117k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,Renewal,110606.000000000000000,125000.000000000000000,128278.000000000000000,128k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,All types,77507.666666000004625,82579.000000000000000,83569.000000000000000,84k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,New,73925.666666000004625,79749.666666000004625,77266.666666000004625,77k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,Renewal,76566.666666000004625,83379.000000000000000,83887.666666000004625,84k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,All types,50000.000000000000000,50737.000000000000000,50123.000000000000000,50k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,New,44554.000000000000000,50823.000000000000000,47954.000000000000000,48k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,Renewal,50694.000000000000000,50737.000000000000000,51279.000000000000000,51k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,2 beds,All types,64561.000000000000000,72000.000000000000000,70414.000000000000000,70k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,2 beds,New,61661.000000000000000,68426.000000000000000,66805.000000000000000,67k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,2 beds,Renewal,68400.000000000000000,74400.000000000000000,72106.000000000000000,72k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,3 beds,All types,117962.000000000000000,125000.000000000000000,130170.000000000000000,130k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,3 beds,New,115562.000000000000000,120000.000000000000000,117041.000000000000000,117k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,3 beds,Renewal,110606.000000000000000,125000.000000000000000,128278.000000000000000,128k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,All beds,All types,77507.666666000004625,82579.000000000000000,83569.000000000000000,84k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,All beds,New,73925.666666000004625,79749.666666000004625,77266.666666000004625,77k,1781.580598625598896,146937.324462735734414
2022,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,All beds,Renewal,76566.666666000004625,83379.000000000000000,83887.666666000004625,84k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,All types,50694.000000000000000,56820.000000000000000,53048.000000000000000,53k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,New,53852.000000000000000,57842.000000000000000,54311.000000000000000,54k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,1 bed,Renewal,50694.000000000000000,50694.000000000000000,51391.000000000000000,51k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,All types,67814.000000000000000,71803.000000000000000,69338.000000000000000,69k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,New,67277.000000000000000,71803.000000000000000,68783.000000000000000,69k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,2 beds,Renewal,67814.000000000000000,73299.000000000000000,71074.000000000000000,71k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,All types,102098.000000000000000,124439.000000000000000,119222.000000000000000,119k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,New,99546.000000000000000,110304.000000000000000,106322.000000000000000,106k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,3 beds,Renewal,117678.000000000000000,124795.000000000000000,131200.000000000000000,131k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,All types,73535.333333000002312,84354.000000000000000,80536.000000000000000,81k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,New,73558.333333000002312,79983.000000000000000,76472.000000000000000,76k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,All property types,All beds,Renewal,78728.666666000004625,82929.333333000002312,84555.000000000000000,85k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,All types,50694.000000000000000,56820.000000000000000,53048.000000000000000,53k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,New,53852.000000000000000,57842.000000000000000,54311.000000000000000,54k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,1 bed,Renewal,50694.000000000000000,50694.000000000000000,51391.000000000000000,51k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,2 beds,All types,67814.000000000000000,71803.000000000000000,69338.000000000000000,69k,1781.580598625598896,146937.324462735734414
2023,Abu Dhabi City,41,AL REEM ISLAND,57,RR3,777,Apartment / Duplex,2 beds,New,67277.000000000000000,71803.000000000000000,68783.000000000000000,69k,1781.580598625598896,146937.324462735734414
